itr,Methods,Total delivery,Total CP,Total EV,delivery2ev_ratio,Elapsed time (ms),Total reward,Total cost,Objective val,Total successful delivery,Avg. cost per successful delivery
12,EDF,20,20,4,5.0,0.34689903259277344,242.0,70.2914,171.7086,17,4.134788235294117
12,Hybrid_RL4CO,20,20,4,5.0,951.8754930468276,222.0,51.774525,170.22547500000002,16,3.2359078125
12,Hybrid_RL4CO_partial_charging,20,20,4,5.0,951.8754930468276,222.0,41.524475,180.475525,16,2.5952796875
12,RL,20,20,4,5.0,199.74026700947434,232.0,71.02659349130094,160.97340650869904,18,3.94592186062783
12,RL_partial_charging,20,20,4,5.0,199.74026700947434,232.0,53.97033642436564,178.02966357563434,18,2.998352023575869
12,Baseline,20,20,4,5.0,1430.0,264.0,39.864925,224.135075,20,1.9932462499999999
13,CSA,20,20,4,5.0,1.9941329956054688,206,45.46000000000001,160.54,17,2.674117647058824
13,NDF,20,20,4,5.0,0.3859996795654297,182.0,51.056000000000004,130.944,15,3.4037333333333337
13,EDF,20,20,4,5.0,0.3514289855957031,227.0,64.50399999999999,162.496,18,3.583555555555555
13,Hybrid_RL4CO,20,20,4,5.0,960.7636160217226,193.0,55.000499999999995,137.9995,16,3.4375312499999997
13,Hybrid_RL4CO_partial_charging,20,20,4,5.0,960.7636160217226,193.0,47.40528,145.59472,16,2.96283
13,RL,20,20,4,5.0,213.6312359943986,232.0,83.92308985901623,148.07691014098378,18,4.662393881056457
13,RL_partial_charging,20,20,4,5.0,213.6312359943986,232.0,74.70635823795199,157.29364176204803,18,4.150353235441777
13,Baseline,20,20,4,5.0,850.0,254.0,38.289545,215.710455,20,1.9144772499999998
14,CSA,20,20,4,5.0,1.9805431365966797,179,53.32,125.68,15,3.554666666666667
14,NDF,20,20,4,5.0,0.3943443298339844,178.0,65.7672,112.2328,14,4.697657142857143
14,EDF,20,20,4,5.0,0.3559589385986328,223.0,74.9808,148.0192,17,4.410635294117647
14,Hybrid_RL4CO,20,20,4,5.0,955.0892719998956,237.0,60.48897,176.51103,18,3.3604983333333336
14,Hybrid_RL4CO_partial_charging,20,20,4,5.0,955.0892719998956,237.0,50.8831675,186.1168325,18,2.826842638888889
14,RL,20,20,4,5.0,192.08837894257158,230.0,74.91321979615837,155.0867802038416,17,4.4066599880093165
14,RL_partial_charging,20,20,4,5.0,192.08837894257158,230.0,58.874243524827065,171.12575647517292,17,3.4631907955780625
14,Baseline,20,20,4,5.0,530.0,248.0,39.631565,208.368435,18,2.201753611111111
15,CSA,20,20,4,5.0,1.9695758819580078,273,52.36,220.64,19,2.7557894736842106
15,NDF,20,20,4,5.0,0.39649009704589844,245.0,59.206500000000005,185.7935,17,3.4827352941176475
15,EDF,20,20,4,5.0,0.3542900085449219,265.0,67.2563,197.7437,19,3.5398052631578945
15,Hybrid_RL4CO,20,20,4,5.0,957.612834055908,259.0,45.70739,213.29261,18,2.539299444444444
15,Hybrid_RL4CO_partial_charging,20,20,4,5.0,957.612834055908,259.0,39.916285,219.08371499999998,18,2.217571388888889
15,RL,20,20,4,5.0,213.87963800225407,284.0,65.45510078126193,218.54489921873807,20,3.272755039063097
15,RL_partial_charging,20,20,4,5.0,213.87963800225407,284.0,53.067638961166146,230.93236103883385,20,2.6533819480583074
15,Baseline,20,20,4,5.0,630.0,284.0,42.00476,241.99524,20,2.100238
